id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9225,55.0,1.5191836049661962,-0.1659092429981761,-0.9985300989997516,0.002336455305647654,1.3418722774642249,0.33725736964373854,4.0,32.0
9226,50.0,1.5351477477081978,-5.292782150116144,-3.3713604412266767,0.003418658659574633,1.4996119724376737,0.36699075580325685,6.0,10.0
9227,59.0,1.3057558989264009,1.2179359574359228,-8.075656724900908,0.0018843923543712415,1.267669066991104,0.23250149329632705,4.0,10.0
9228,61.0,1.5526093788553488,-6.231021213921709,-6.21788087031592,0.00394856052265778,1.4710253470713492,0.3685769560746534,7.0,28.0
9229,47.0,1.262426487716504,-8.735030895807533,-2.5418701142355578,0.0025307016324248783,1.0432830159398354,0.22805117580858103,7.0,11.0
9230,55.0,1.2724361035843423,-2.689830770419885,-8.070849829736204,0.0029983260833376752,1.1606728875676882,0.21415630114633924,5.0,33.0
9231,54.0,1.3841000479020114,2.088521447220394,-2.240547756350204,0.002960098277021367,1.0349945898429558,0.2850925297488181,6.0,17.0
9232,62.0,1.2914500990116853,-1.7528082431411822,1.4196935665393604,0.002173091362815191,1.2847800295139822,0.2358093717653217,7.0,1.0
9233,50.0,1.4622892097034974,-8.402085640051647,-7.922256853966931,0.0021670228146117047,1.3790908266863977,0.30716182600681724,7.0,9.0
9234,40.0,1.2528658076131758,1.357732972624978,1.8444495317135106,0.0025776628742460905,1.4259377582797466,0.21449921528700033,7.0,27.0
9235,56.0,1.362834115927999,-2.524069497277401,-7.883203598576957,0.0027743115849008576,1.0151040847471149,0.2564126912602139,5.0,35.0
9236,56.0,1.4057338980372578,-0.40893629029459966,-0.6720631785275208,0.004093327279611276,1.4277177968195411,0.28895133962958325,6.0,12.0
9237,43.0,1.6420102993400383,-8.12234550217282,-7.719422394348654,0.0035681765273610274,1.097173543169831,0.3781467319617475,6.0,37.0
9238,51.0,1.3240382779629234,1.4101240454034123,0.01826100152760607,0.002493952009486789,1.122078682915006,0.24470041710858606,7.0,29.0
9239,43.0,1.2618597398212272,-0.2803650433395959,-4.364511219943455,0.0019623055539427546,1.2271333911426416,0.20794868104229755,7.0,7.0
9240,54.0,1.1482911086156018,0.8167767346600193,-6.970376816414098,0.0047088877937181035,1.0674842206447914,0.14130405048969355,6.0,35.0
9241,57.0,1.170791995905175,-2.5148616041559055,-1.9584329534017875,0.0028878362501338576,1.1170677473744368,0.16601985706825975,4.0,25.0
9242,55.0,1.3392106173474163,-7.99387055385665,-4.051791845679014,0.003034735561017343,1.2907997405678975,0.25468911319524273,6.0,32.0
9243,61.0,1.2934989985801861,-3.169800093825882,-8.690836373114161,0.0028231865421897294,1.3602650577163082,0.22586190880849075,3.0,0.0
9244,52.0,1.3667030468319132,-5.923681567362895,1.4082665925295246,0.0030426770582616803,1.0813460556192502,0.3037780224981917,7.0,27.0
9245,63.0,1.3118423697117108,1.0501772676082757,-2.6606385089899085,0.0033987751494522133,1.4809808895685392,0.24424665647162416,6.0,9.0
9246,49.0,1.6019256993766295,1.3449519396043073,-6.434156974008561,0.0037192982893525166,1.4672245314386765,0.36524562664069404,6.0,40.0
9247,55.0,1.2337846451440733,-1.3317645450533144,-0.8252073560438876,0.0032436287177859406,1.2220515933414318,0.17133672005435815,6.0,32.0
9248,46.0,1.619473244184284,-2.3391332983273183,-0.1652478490860838,0.002352235272949004,1.1314640949958918,0.36346307833462227,6.0,15.0
9249,54.0,1.422607801000458,-8.495397224209388,-4.048825156914697,0.003391012462082626,1.1286446362887865,0.31279619885506144,7.0,18.0
9250,54.0,1.2259132183539057,-2.2443268790327977,-4.318611432785232,0.004432181312710223,1.382021350407354,0.22283007765889712,6.0,34.0
